2257.2,34.44,1047.6,19.2,397.2,8.52
2260.8,34.44,1047.24,19.2,397.2,8.52
2264.4,34.44,1046.88,19.2,397.2,8.52
2268,34.32,1046.52,19.2,397.2,8.52
2272.8,34.32,1046.16,19.2,397.2,8.52
2276.4,34.32,1045.8,19.2,397.2,8.52
2278.8,34.2,1045.44,19.2,397.2,8.52
2282.4,34.2,1045.2,19.2,397.2,8.52
2286,34.2,1044.84,19.2,396,8.52
2289.6,34.08,1044.36,19.2,396,8.52
2294.4,34.08,1044,19.2,396,8.64
2299.2,34.08,1043.52,19.2,396,8.64
2302.8,33.96,1043.16,20.4,396,8.64
2306.4,33.96,1042.8,20.4,396,8.64
2310,33.96,1042.44,20.4,396,8.64
2314.8,33.84,1041.96,20.4,396,8.64
2318.4,33.84,1041.6,20.4,394.8,8.64
2323.2,33.84,1041.12,20.4,394.8,8.76
2328,33.72,1040.76,20.4,394.8,8.76
2331.6,33.72,1040.4,20.4,394.8,8.76
2335.2,33.72,1039.92,20.4,394.8,8.76
2338.8,33.6,1039.56,20.4,394.8,8.76
2342.4,33.6,1039.2,20.4,394.8,8.88
2347.2,33.6,1038.84,20.4,394.8,8.88
2350.8,33.48,1038.36,20.4,394.8,8.88
2355.6,33.48,1038,20.4,394.8,8.88
2359.2,33.48,1037.64,20.4,393.6,8.88
2362.8,33.48,1037.28,20.4,393.6,8.88
2366.4,33.36,1036.92,20.4,393.6,8.88
2370,33.36,1036.56,20.4,394.8,8.88
2373.6,33.36,1036.2,20.4,394.8,8.88
2378.4,33.24,1035.72,20.4,394.8,8.88
2382,33.24,1035.36,20.4,394.8,8.88
2385.6,33.24,1035,20.4,394.8,8.88
2390.4,33.12,1034.64,20.4,394.8,8.76
2394,33.12,1034.16,20.4,394.8,8.76
2400,33.12,1033.68,20.4,394.8,8.76
2404.8,33,1033.2,20.4,394.8,8.64
2410.8,33,1032.6,20.4,396,8.64
2415.6,32.88,1032.12,20.4,396,8.64
2419.2,32.88,1031.76,20.4,396,8.52
2424,32.88,1031.4,20.4,396,8.52
2427.6,32.76,1030.92,21.6,396,8.4
2433.6,32.76,1030.44,21.6,396,8.28
2438.4,32.76,1029.84,21.6,396,8.28
2443.2,32.64,1029.36,21.6,397.2,8.16
2449.2,32.64,1028.88,21.6,397.2,8.16
2454,32.52,1028.4,21.6,397.2,8.04
2460,32.52,1027.8,21.6,397.2,8.04
2464.8,32.4,1027.32,21.6,397.2,7.92
2469.6,32.4,1026.84,21.6,397.2,7.8
2474.4,32.4,1026.48,21.6,397.2,7.8
2478,32.28,1026,21.6,396,7.68
2482.8,32.28,1025.64,21.6,396,7.68
2487.6,32.28,1025.04,21.6,396,7.56
2493.6,32.16,1024.56,21.6,396,7.56
2499.6,32.16,1023.96,22.8,394.8,7.44
2504.4,32.16,1023.48,22.8,394.8,7.44
2509.2,32.04,1023,22.8,394.8,7.44
2514,32.04,1022.52,22.8,393.6,7.32
2517.6,32.04,1022.16,22.8,393.6,7.32
2522.4,31.92,1021.68,22.8,392.4,7.2
2527.2,31.92,1021.32,22.8,392.4,7.2
2532,31.8,1020.84,22.8,392.4,7.2
2536.8,31.8,1020.36,22.8,391.2,7.08
2542.8,31.8,1019.76,22.8,391.2,7.08
2547.6,31.68,1019.28,22.8,390,7.08
2552.4,31.68,1018.8,22.8,390,6.96
2557.2,31.56,1018.44,22.8,388.8,6.96
2560.8,31.56,1017.96,22.8,388.8,6.96
2564.4,31.56,1017.6,22.8,387.6,6.96
2569.2,31.44,1017.24,22.8,387.6,6.84
2572.8,31.44,1016.88,24,386.4,6.84
2576.4,31.44,1016.52,24,386.4,6.84
2580,31.32,1016.16,24,386.4,6.72
2584.8,31.32,1015.8,24,385.2,6.72
2588.4,31.32,1015.32,24,385.2,6.72
2592,31.2,1014.96,24,384,6.6
2595.6,31.2,1014.6,24,384,6.6
2599.2,31.2,1014.36,24,384,6.6
2602.8,31.2,1014,24,382.8,6.48
2606.4,31.2,1013.64,24,382.8,6.48
2611.2,31.08,1013.16,24,382.8,6.36
2614.8,31.08,1012.8,24,382.8,6.36
2619.6,31.08,1012.44,24,381.6,6.24
2623.2,31.08,1012.08,24,381.6,6.24
2626.8,30.96,1011.6,24,381.6,6.24
2630.4,30.96,1011.24,24,381.6,6.12
2635.2,30.96,1010.88,24,380.4,6.12
2638.8,30.84,1010.52,24,380.4,6
2643.6,30.84,1010.04,24,380.4,6
2647.2,30.84,1009.68,24,380.4,5.88
2652,30.72,1009.32,24,380.4,5.88
2656.8,30.72,1008.84,24,379.2,5.76
2660.4,30.72,1008.48,24,379.2,5.76
2665.2,30.72,1008,24,379.2,5.64
2670,30.6,1007.52,24,379.2,5.64
2674.8,30.6,1007.16,24,379.2,5.52
2678.4,30.6,1006.68,24,378,5.52
2683.2,30.48,1006.2,24,378,5.4
2688,30.48,1005.84,24,378,5.4
2692.8,30.48,1005.36,24,378,5.28
2696.4,30.48,1005,24,376.8,5.28
2700,30.36,1004.64,24,376.8,5.28
2703.6,30.36,1004.28,24,376.8,5.16
2707.2,30.36,1003.92,24,376.8,5.16
2710.8,30.24,1003.56,24,375.6,5.16
2715.6,30.24,1003.2,24,375.6,5.04
2719.2,30.24,1002.84,24,375.6,5.04
2724,30.24,1002.36,24,374.4,5.04
2727.6,30.12,1002,24,374.4,4.92
2731.2,30.12,1001.64,24,373.2,4.92
2734.8,30.12,1001.28,25.2,373.2,4.92
2738.4,30.12,1000.92,25.2,373.2,4.92
2743.2,30.12,1000.56,25.2,372,4.92
2746.8,30,1000.2,25.2,372,4.92
2751.6,30,999.72,25.2,370.8,4.92
2755.2,30,999.36,25.2,370.8,4.92
2758.8,29.88,999,25.2,369.6,4.92
2762.4,29.88,998.76,25.2,369.6,4.92
2766,29.88,998.4,25.2,369.6,4.92
2769.6,29.76,998.04,25.2,368.4,4.92
2774.4,29.76,997.56,25.2,368.4,4.92
2778,29.76,997.2,25.2,367.2,4.92
2782.8,29.76,996.84,25.2,367.2,4.92
2786.4,29.64,996.48,25.2,366,4.92
2790,29.64,996.12,25.2,366,4.92
2794.8,29.64,995.64,25.2,364.8,5.04
2798.4,29.52,995.28,25.2,364.8,5.04
2802,29.52,994.92,26.4,363.6,5.04
2805.6,29.52,994.56,26.4,363.6,5.04
2810.4,29.52,994.2,26.4,363.6,5.04
2814,29.52,993.84,26.4,362.4,5.04
2818.8,29.4,993.36,26.4,362.4,5.04
2823.6,29.4,993,26.4,361.2,5.04
2827.2,29.4,992.52,26.4,361.2,5.04
2832,29.28,992.16,26.4,361.2,5.04
2835.6,29.28,991.68,26.4,360,5.04
2840.4,29.16,991.32,26.4,360,5.04
2844,29.16,990.96,26.4,360,5.04
2847.6,29.16,990.6,26.4,360,5.04
2852.4,29.16,990.24,26.4,358.8,5.04
2856,29.04,989.88,26.4,358.8,5.04
2858.4,29.04,989.52,26.4,358.8,5.04
2863.2,29.04,989.16,26.4,358.8,5.04
2866.8,28.92,988.8,26.4,358.8,5.04
2870.4,28.92,988.44,26.4,358.8,4.92
2875.2,28.92,988.08,27.6,358.8,4.92
2878.8,28.8,987.72,27.6,358.8,4.92
2883.6,28.8,987.24,27.6,358.8,4.92
2887.2,28.8,986.88,27.6,358.8,4.92
2892,28.68,986.4,27.6,358.8,4.92
2896.8,28.68,986.04,27.6,358.8,4.92
2900.4,28.68,985.68,27.6,358.8,4.92
2904,28.56,985.32,27.6,358.8,4.8
2907.6,28.56,984.96,27.6,360,4.8
2912.4,28.56,984.6,27.6,360,4.8
2916,28.44,984.12,27.6,360,4.8
2920.8,28.44,983.76,27.6,360,4.8
2924.4,28.44,983.4,27.6,360,4.8
2929.2,28.32,982.92,27.6,361.2,4.8
2934,28.32,982.56,27.6,361.2,4.8
2937.6,28.32,982.08,27.6,361.2,4.8
2942.4,28.2,981.72,27.6,361.2,4.8
2946,28.2,981.36,27.6,361.2,4.8
2950.8,28.2,981,27.6,361.2,4.8
2954.4,28.08,980.64,27.6,361.2,4.8
2958,28.08,980.28,27.6,361.2,4.68
2961.6,28.08,979.92,27.6,361.2,4.68
2965.2,27.96,979.56,27.6,361.2,4.68
2970,27.96,979.2,27.6,361.2,4.68
2973.6,27.96,978.84,27.6,361.2,4.68
2977.2,27.84,978.48,27.6,361.2,4.68
2980.8,27.84,978,28.8,361.2,4.68
2985.6,27.84,977.64,28.8,361.2,4.68
2990.4,27.84,977.28,28.8,361.2,4.68
2994,27.72,976.92,28.8,361.2,4.68
2997.6,27.72,976.56,28.8,361.2,4.68
3001.2,27.72,976.2,28.8,360,4.56
3006,27.6,975.72,28.8,360,4.56
3010.8,27.6,975.36,28.8,360,4.56
3015.6,27.6,974.88,28.8,360,4.56
3019.2,27.48,974.52,28.8,360,4.56
3022.8,27.48,974.16,28.8,358.8,4.56
3027.6,27.48,973.8,28.8,358.8,4.56
3032.4,27.36,973.32,28.8,358.8,4.56
3036,27.36,972.84,28.8,358.8,4.44
3040.8,27.36,972.48,28.8,358.8,4.44
3044.4,27.24,972.12,28.8,358.8,4.44
3049.2,27.24,971.76,28.8,358.8,4.44
3052.8,27.24,971.28,28.8,358.8,4.44
3057.6,27.12,970.92,27.6,358.8,4.44
3061.2,27.12,970.56,27.6,358.8,4.44
3064.8,27.12,970.2,27.6,358.8,4.44
3069.6,27,969.84,27.6,358.8,4.44
3073.2,27,969.48,27.6,358.8,4.44
3078,27,969,27.6,358.8,4.44
3081.6,26.88,968.64,27.6,358.8,4.44
3086.4,26.88,968.28,27.6,358.8,4.44
3091.2,26.88,967.8,27.6,360,4.44
3096,26.76,967.32,27.6,360,4.32
3100.8,26.76,966.96,27.6,360,4.32
3105.6,26.76,966.48,27.6,360,4.32
3109.2,26.64,966.12,27.6,360,4.32
3114,26.64,965.76,27.6,360,4.32
3117.6,26.64,965.4,27.6,360,4.32
3121.2,26.52,965.04,27.6,360,4.44
3126,26.52,964.56,27.6,360,4.44
3129.6,26.52,964.2,27.6,360,4.44
3134.4,26.4,963.84,27.6,360,4.44
3138,26.4,963.36,27.6,360,4.44
3142.8,26.4,963,27.6,360,4.44
3146.4,26.28,962.64,27.6,360,4.44
3150,26.28,962.28,27.6,360,4.56
3153.6,26.28,962.04,27.6,360,4.56
3157.2,26.16,961.68,28.8,360,4.56
3162,26.16,961.32,28.8,360,4.68
3165.6,26.16,960.84,28.8,360,4.68
3169.2,26.04,960.48,30,358.8,4.8
3174,26.04,960.12,30,358.8,4.8
3178.8,26.04,959.64,30,358.8,4.92
3184.8,25.92,959.16,30,358.8,4.92
3189.6,25.92,958.68,30,358.8,5.04
3195.6,25.8,958.2,30,358.8,5.04
3201.6,25.8,957.6,31.2,358.8,5.16
3207.6,25.68,957,31.2,358.8,5.28
3214.8,25.68,956.4,31.2,358.8,5.28
3220.8,25.56,955.8,31.2,358.8,5.4
3228,25.56,955.2,31.2,358.8,5.52
3234,25.44,954.6,31.2,358.8,5.52
3240,25.44,954,31.2,358.8,5.64
3246,25.32,953.52,31.2,358.8,5.64
3252,25.32,952.92,32.4,358.8,5.76
3256.8,25.2,952.44,32.4,358.8,5.76
3261.6,25.2,952.08,32.4,358.8,5.88
3265.2,25.2,951.72,32.4,358.8,5.88
3268.8,25.08,951.36,32.4,358.8,6
3272.4,25.08,951,32.4,358.8,6
3276,25.08,950.64,32.4,358.8,6
3279.6,24.96,950.4,32.4,358.8,6
3283.2,24.96,950.04,32.4,358.8,6.12
3288,24.96,949.68,32.4,360,6.12
3292.8,24.84,949.2,32.4,360,6.12
3296.4,24.84,948.84,32.4,360,6.12
3301.2,24.84,948.36,32.4,360,6.12
3306,24.72,948,32.4,358.8,6.24
3309.6,24.72,947.64,32.4,358.8,6.24
3314.4,24.72,947.16,32.4,358.8,6.24
3318,24.6,946.8,32.4,358.8,6.24
3322.8,24.6,946.44,32.4,358.8,6.24
3326.4,24.6,946.2,32.4,358.8,6.24
3330,24.48,945.84,32.4,358.8,6.36
3333.6,24.48,945.48,33.6,358.8,6.36
3338.4,24.48,945,33.6,358.8,6.36
3342,24.36,944.64,33.6,358.8,6.36
3346.8,24.36,944.28,33.6,358.8,6.48
3351.6,24.36,943.8,33.6,358.8,6.48
3356.4,24.24,943.32,33.6,358.8,6.48
3362.4,24.24,942.84,33.6,358.8,6.48
3368.4,24.12,942.36,33.6,358.8,6.48
3373.2,24.12,941.88,33.6,358.8,6.6
3379.2,24.12,941.28,33.6,358.8,6.6
3385.2,24,940.8,33.6,358.8,6.6
3390,24,940.32,33.6,358.8,6.6
3394.8,23.88,939.84,33.6,358.8,6.6
3399.6,23.88,939.36,33.6,358.8,6.6
3404.4,23.76,939,33.6,358.8,6.6
3409.2,23.76,938.52,33.6,358.8,6.6
3412.8,23.76,938.16,33.6,358.8,6.6
3417.6,23.64,937.8,33.6,358.8,6.6
3421.2,23.64,937.44,33.6,358.8,6.6
3426,23.64,936.96,33.6,358.8,6.6
3430.8,23.52,936.6,34.8,358.8,6.6
3434.4,23.52,936.24,34.8,358.8,6.6
3438,23.52,935.88,34.8,358.8,6.48
3442.8,23.4,935.52,34.8,358.8,6.48
3447.6,23.4,935.16,34.8,358.8,6.48
3451.2,23.4,934.8,34.8,358.8,6.48
3454.8,23.28,934.44,34.8,358.8,6.36
3459.6,23.28,933.96,34.8,358.8,6.36
3463.2,23.28,933.6,34.8,358.8,6.36
3468,23.16,933.24,34.8,358.8,6.36
3471.6,23.16,932.88,34.8,358.8,6.36
3476.4,23.16,932.52,34.8,358.8,6.36
3481.2,23.04,932.04,34.8,358.8,6.36
3484.8,23.04,931.68,34.8,358.8,6.24
3489.6,22.92,931.32,34.8,358.8,6.24
3494.4,22.92,930.84,34.8,358.8,6.36
3499.2,22.92,930.48,34.8,357.6,6.36
3504,22.8,930,34.8,357.6,6.36
3508.8,22.8,929.52,36,357.6,6.36
3513.6,22.68,929.04,36,357.6,6.36
3518.4,22.68,928.68,36,357.6,6.36
3522,22.68,928.32,36,357.6,6.48
3525.6,22.56,927.96,36,357.6,6.48
3529.2,22.56,927.72,36,356.4,6.48
3534,22.56,927.24,36,356.4,6.6
3538.8,22.44,926.88,36,356.4,6.6
3543.6,22.44,926.4,36,356.4,6.72
3548.4,22.44,925.92,36,355.2,6.72
3553.2,22.32,925.56,36,355.2,6.84
3556.8,22.32,925.2,36,355.2,6.84
3561.6,22.32,924.72,36,355.2,6.96
3566.4,22.2,924.36,36,354,6.96
3571.2,22.2,923.88,37.2,354,7.08
3576,22.2,923.4,37.2,354,7.08
3580.8,22.08,923.04,37.2,354,7.08
3585.6,22.08,922.56,36,354,7.2
3591.6,22.08,922.08,36,352.8,7.2
3598.8,21.96,921.48,36,352.8,7.32
3606,21.84,920.76,36,352.8,7.32
3613.2,21.84,920.16,36,352.8,7.44
3619.2,21.72,919.56,36,352.8,7.44
3626.4,21.72,918.96,37.2,352.8,7.44
3632.4,21.6,918.48,37.2,352.8,7.56
3638.4,21.6,917.88,37.2,352.8,7.56
3643.2,21.48,917.52,37.2,352.8,7.56
3646.8,21.48,917.16,38.4,352.8,7.56
3650.4,21.48,916.8,38.4,352.8,7.68
3654,21.36,916.44,38.4,352.8,7.68
3657.6,21.36,916.2,38.4,354,7.68
3661.2,21.36,915.84,38.4,354,7.68
3663.6,21.36,915.6,38.4,354,7.68
3666,21.24,915.36,38.4,354,7.68
3669.6,21.24,915.12,38.4,354,7.68
3673.2,21.24,914.76,38.4,354,7.68
3676.8,21.24,914.52,38.4,354,7.68
3680.4,21.12,914.16,38.4,354,7.68
3684,21.12,913.8,38.4,354,7.68
3686.4,21.12,913.56,38.4,354,7.56
3690,21.12,913.2,38.4,354,7.56
3693.6,21,912.96,38.4,354,7.56
3697.2,21,912.6,38.4,354,7.56
3700.8,21,912.36,39.6,354,7.44
3704.4,21,912,39.6,352.8,7.44
3706.8,20.88,911.76,39.6,352.8,7.44
3710.4,20.88,911.4,39.6,352.8,7.44
3714,20.88,911.16,39.6,351.6,7.32
3717.6,20.76,910.8,39.6,351.6,7.32
3721.2,20.76,910.56,39.6,351.6,7.32
3723.6,20.76,910.2,39.6,350.4,7.32
3727.2,20.64,909.96,39.6,350.4,7.2
3730.8,20.64,909.6,39.6,349.2,7.2
3734.4,20.64,909.36,40.8,349.2,7.2
3738,20.64,909,40.8,348,7.2
3742.8,20.52,908.64,40.8,346.8,7.2
3747.6,20.52,908.16,39.6,346.8,7.08
3754.8,20.52,907.56,39.6,345.6,7.08
3760.8,20.4,906.96,39.6,345.6,7.08
3768,20.4,906.36,39.6,344.4,7.08
3774,20.28,905.76,39.6,344.4,7.08
3781.2,20.28,905.16,39.6,343.2,7.08
3788.4,20.16,904.56,39.6,343.2,7.08
3794.4,20.16,903.96,39.6,343.2,7.2
3800.4,20.16,903.48,39.6,342,7.2
3806.4,20.04,903,39.6,342,7.2
3811.2,20.04,902.52,39.6,342,7.2
3816,19.92,902.16,39.6,340.8,7.2
3819.6,19.92,901.8,40.8,340.8,7.2
3823.2,19.92,901.44,40.8,340.8,7.2
3826.8,19.92,901.08,39.6,340.8,7.32
3831.6,19.8,900.72,39.6,340.8,7.32
3836.4,19.8,900.36,39.6,339.6,7.32
3840,19.8,900,39.6,339.6,7.32
3843.6,19.8,899.64,39.6,339.6,7.32
3848.4,19.68,899.28,39.6,339.6,7.32
3852,19.68,898.92,39.6,339.6,7.32
3855.6,19.68,898.56,39.6,338.4,7.32
3859.2,19.56,898.32,40.8,338.4,7.44
3862.8,19.56,897.96,40.8,338.4,7.44
3867.6,19.56,897.6,40.8,338.4,7.44
3871.2,19.44,897.24,40.8,338.4,7.44
3874.8,19.44,896.88,40.8,337.2,7.44
3878.4,19.44,896.52,40.8,337.2,7.32
3883.2,19.44,896.16,40.8,337.2,7.32
3886.8,19.32,895.8,40.8,336,7.32
3890.4,19.32,895.56,40.8,336,7.32
3895.2,19.32,895.2,40.8,336,7.32
3898.8,19.2,894.84,40.8,336,7.32
3903.6,19.2,894.36,40.8,334.8,7.32
3908.4,19.2,894,40.8,334.8,7.32
3913.2,19.08,893.52,40.8,334.8,7.2
3916.8,19.08,893.16,40.8,334.8,7.2
3921.6,19.08,892.8,40.8,334.8,7.2
3925.2,18.96,892.44,40.8,333.6,7.2
3930,18.96,892.08,40.8,333.6,7.2
3934.8,18.96,891.72,40.8,333.6,7.08
3939.6,18.84,891.24,42,333.6,7.08
3943.2,18.84,890.88,42,333.6,7.08
3948,18.72,890.52,42,333.6,7.08
3952.8,18.72,890.04,42,333.6,7.08
3957.6,18.72,889.68,42,333.6,7.08
3962.4,18.6,889.32,42,333.6,7.08
3966,18.6,888.96,42,333.6,6.96
3969.6,18.6,888.6,42,333.6,6.96
3974.4,18.48,888.24,42,334.8,6.96
3979.2,18.48,887.76,42,334.8,6.96
3982.8,18.48,887.4,42,334.8,6.96
3987.6,18.36,887.04,42,334.8,6.96
3991.2,18.36,886.68,42,334.8,6.96
3996,18.36,886.32,42,334.8,6.96
3999.6,18.24,885.96,43.2,334.8,6.96
4004.4,18.24,885.6,43.2,334.8,6.96
4008,18.24,885.24,43.2,334.8,6.96
